game_id,official_name,official_type
2003021031,Pierre Racicot,Linesman
2003021032,Mike Hasenfratz,Referee
2003021033,Jonny Murray,Linesman
2003021034,Dan Schachte,Linesman
2003021035,Mark Pare,Linesman
2003021036,Dave Jackson,Referee
2003021037,Brad Lazarowich,Linesman
2003021038,Lyle Seitz,Linesman
2003021039,Michel Cormier,Linesman
2003021040,Brad Kovachik,Linesman
2003021041,Ray Scapinello,Linesman
2003021042,Kerry Fraser,Referee
2003021043,Tim Peel,Referee
2003021044,Steve Miller,Linesman
2003021046,Andy McElman,Linesman
2003021047,David Brisebois,Linesman
2003021048,Scott Driscoll,Linesman
2003021050,Michael McGeough,Referee
2003021051,Ryan Galloway,Linesman
2003021052,Mike Leggo,Referee
2003021053,Rob Martell,Referee
2003021054,Brad Kovachik,Linesman
2003021055,Brad Watson,Referee
2003021056,Ray Scapinello,Linesman
2003021057,Don Koharski,Referee
2003021058,Vaughan Rody,Linesman
2003021059,Stephane Auger,Referee
2003021060,Pierre Racicot,Linesman
2003021061,Chris Lee,Referee
2003021062,Don Henderson,Linesman
2003021063,Dan Marouelli,Referee
2003021064,Michel Cormier,Linesman
2003021065,Jonny Murray,Linesman
2003021066,Greg Devorski,Linesman
2003021067,Terry Gregson,Referee
2003021068,Dennis LaRue,Referee
2003021069,Ryan Galloway,Linesman
2003021070,Brian Mach,Linesman
2003021071,Dan Schachte,Linesman
2003021072,Dave Jackson,Referee
2003021073,Don Henderson,Linesman
2003021074,Don VanMassenhoven,Referee
2003021075,Steve Miller,Linesman
2003021076,Lyle Seitz,Linesman
2003021077,Ryan Galloway,Linesman
2003021078,Scott Driscoll,Linesman
2003021079,Stephane Provost,Linesman
2003021080,Marc Joannette,Referee
2003021081,Don Koharski,Referee
2003021082,Brad Watson,Referee
2003021083,Stephen Walkom,Referee
2003021084,Brian Mach,Linesman
2003021085,Dan O'Halloran,Referee
2003021086,Kevin Collins,Linesman
2003021087,Chris Rooney,Referee
2003021088,Shane Heyer,Referee
2003021089,Rob Martell,Referee
2003021090,Mike Cvik,Linesman
2003021091,Don Henderson,Linesman
2003021092,Wes McCauley,Referee
2003021093,Greg Devorski,Linesman
2003021094,Eric Furlatt,Referee
2003021095,Terry Gregson,Referee
2003021096,Tim Peel,Referee
2003021097,Michel Cormier,Linesman
2003021098,Dan O'Halloran,Referee
2003021099,Dan Marouelli,Referee
2003021100,Derek Nansen,Linesman
2003021101,Paul Devorski,Referee
2003021102,Don Koharski,Referee
2003021103,Mark Wheler,Linesman
2003021104,Brad Lazarowich,Linesman
2003021105,Andy McElman,Linesman
2003021106,Derek Nansen,Linesman
2003021107,Ray Scapinello,Linesman
2003021108,Ian Walsh,Referee
2003021109,Mike Hasenfratz,Referee
2003021110,Dan Schachte,Linesman
2003021111,Mark Wheler,Linesman
2003021112,Michael McGeough,Referee
2003021113,Brian Murphy,Linesman
2003021114,Ray Scapinello,Linesman
2003021115,Brad Lazarowich,Linesman
2003021116,Paul Devorski,Referee
2003021117,Greg Kimmerly,Referee
2003021118,Derek Nansen,Linesman
2003021119,Mike Hasenfratz,Referee
2003021120,Dan O'Halloran,Referee
2003021121,Bill McCreary,Referee
2003021122,Craig Spada,Referee
2003021123,Jean Morin,Linesman
2003021124,David Brisebois,Linesman
2003021125,Jay Sharrers,Referee
2003021126,Rob Shick,Referee
2003021127,Michael McGeough,Referee
2003021128,Brad Meier,Referee
2003021129,Shane Heyer,Referee
2003021130,Dean Warren,Referee
2003021131,Scott Driscoll,Linesman
2003021132,Rob Shick,Referee
2003021133,Chris Lee,Referee
2003021134,Dennis LaRue,Referee
2003021135,Dan O'Halloran,Referee
2003021136,Jean Morin,Linesman
2003021137,Tim Peel,Referee
2003021138,Mark Pare,Linesman
2003021139,Mike Cvik,Linesman
2003021140,Brad Meier,Referee
2003021141,Michel Cormier,Linesman
2003021142,Brad Kovachik,Linesman
2003021143,Mark Pare,Linesman
2003021144,Mike Leggo,Referee
2003021145,Don Henderson,Linesman
2003021146,Mark Wheler,Linesman
2003021147,Greg Devorski,Linesman
2003021148,Jean Morin,Linesman
2003021149,Jay Sharrers,Referee
2003021150,Dave Jackson,Referee
2003021151,Steve Miller,Linesman
2003021152,Stephen Walkom,Referee
2003021153,Greg Kimmerly,Referee
2003021154,Mike Cvik,Linesman
2003021155,Ray Scapinello,Linesman
2003021156,Brad Lazarowich,Linesman
2003021157,Angelo D'Amico,Linesman
2003021158,Dan O'Rourke,Referee
2003021159,Chris Rooney,Referee
2003021160,Dean Warren,Referee
2003021161,Vaughan Rody,Linesman
2003021162,Dave Jackson,Referee
2003021163,Dan O'Halloran,Referee
2003021164,Andy McElman,Linesman
2003021165,Lyle Seitz,Linesman
2003021166,Brian Murphy,Linesman
2003021167,Brad Kovachik,Linesman
2003021168,Stephane Auger,Referee
2003021169,Angelo D'Amico,Linesman
2003021170,Tim Peel,Referee
2003021171,Mike Leggo,Referee
2003021172,Dan Schachte,Linesman
2003021173,Lonnie Cameron,Linesman
2003021174,Marc Joannette,Referee
2003021175,Dennis LaRue,Referee
2003021176,Mike Cvik,Linesman
2003021178,Terry Gregson,Referee
2003021179,Brad Kovachik,Linesman
2003021180,Dan O'Halloran,Referee
2003021181,Mark Pare,Linesman
2003021182,Chris Lee,Referee
2003021183,Jonny Murray,Linesman
2003021184,Don Henderson,Linesman
2003021185,Eric Furlatt,Referee
2003021186,Bob Langdon,Referee
2003021187,Derek Nansen,Linesman
2003021188,Brian Murphy,Linesman
2003021189,Dan Schachte,Linesman
2003021190,Stephane Provost,Linesman
2003021191,Kevin Collins,Linesman
2003021192,Rob Martell,Referee
2003021193,Tony Sericolo,Linesman
2003021194,Mike Leggo,Referee
2003021195,Mark Pare,Linesman
2003021196,Brad Watson,Referee
2003021197,Craig Spada,Referee
2003021199,Mike Cvik,Linesman
2003021200,Scott Driscoll,Linesman
2003021201,Brian Murphy,Linesman
2003021202,Pierre Champoux,Linesman
2003021203,Brad Kovachik,Linesman
2003021204,Andy McElman,Linesman
2003021205,Kelly Sutherland,Referee
2003021206,Jonny Murray,Linesman
2003021207,Shane Heyer,Referee
2003021208,David Brisebois,Linesman
2003021209,Terry Gregson,Referee
2003021210,Marc Joannette,Referee
2003021211,Mike Leggo,Referee
2003021212,Brad Meier,Referee
2003021213,Kevin Collins,Linesman
2003021214,Derek Amell,Linesman
2003021215,Stephane Provost,Linesman
2003021216,Vaughan Rody,Linesman
2003021217,Dan Marouelli,Referee
2003021218,Pierre Champoux,Linesman
2003021219,Mike Hasenfratz,Referee
2003021220,Rob Martell,Referee
2003021221,Brad Lazarowich,Linesman
2003021222,Steve Miller,Linesman
2003021223,Stephane Auger,Referee
2003021224,Dan O'Rourke,Referee
2003021225,Jonny Murray,Linesman
2003021226,Kevin Pollock,Referee
2003021227,Andy McElman,Linesman
2003021228,Vaughan Rody,Linesman
2003021229,Lyle Seitz,Linesman
2003021230,Michael McGeough,Referee
2005020001,Pierre Champoux,Linesman
2005020003,Kerry Fraser,Referee
2005020004,Mark Shewchyk,Linesman
2005020005,Brad Watson,Referee
2005020006,Stephane Auger,Referee
2005020007,Brad Lazarowich,Linesman
2005020008,Jay Sharrers,Linesman
2005020009,Andy McElman,Linesman
2005020010,Vaughan Rody,Linesman
2005020011,Ryan Galloway,Linesman
2005020012,Dan Marouelli,Referee
2005020014,Don Henderson,Linesman
2005020015,Kelly Sutherland,Referee
2005020016,Steve Miller,Linesman
2005020017,Marc Joannette,Referee
2005020018,Dennis LaRue,Referee
2005020019,Eric Furlatt,Referee
2005020020,Dave Jackson,Referee
2005020021,Greg Devorski,Linesman
2005020022,Dan Marouelli,Referee
2005020023,Jay Sharrers,Linesman
2005020024,Angelo D'Amico,Linesman
2005020025,Mark Wheler,Linesman
2005020026,Brad Kovachik,Linesman
2005020027,Bill McCreary,Referee
2005020028,Pierre Champoux,Linesman
2005020029,Pierre Racicot,Linesman
2005020030,Tom Kowal,Referee
2005020031,Derek Amell,Linesman
2005020032,Rob Martell,Referee
2005020033,Andy McElman,Linesman
2005020034,Vaughan Rody,Linesman
2005020035,Ryan Galloway,Linesman
2005020036,Marc Joannette,Referee
2005020037,Mike Cvik,Linesman
2005020038,Thor Nelson,Linesman
2005020039,Dan O'Rourke,Referee
2005020040,Rob Shick,Referee
2005020041,Michel Cormier,Linesman
2005020042,Brian Murphy,Linesman
2005020043,David Brisebois,Linesman
2005020044,Derek Amell,Linesman
2005020045,Pierre Racicot,Linesman
2005020046,Lonnie Cameron,Linesman
2005020047,Wes McCauley,Referee
2005020048,Eric Furlatt,Referee
2005020049,Derek Amell,Linesman
2005020050,Michael McGeough,Referee
2005020051,Ryan Galloway,Linesman
2005020052,Jonny Murray,Linesman
2005020053,Mark Pare,Linesman
2005020054,Brian Murphy,Linesman
2005020055,Dan O'Halloran,Referee
2005020056,Jean Morin,Linesman
2005020057,Don Henderson,Linesman
2005020058,Jonny Murray,Linesman
2005020059,Eric Furlatt,Referee
2005020060,Steve Miller,Linesman
2005020061,Bill McCreary,Referee
2005020062,Shane Heyer,Referee
2005020063,Mark Wheler,Linesman
2005020064,Brad Watson,Referee
2005020065,Mike Leggo,Referee
2005020066,Brad Kovachik,Linesman
2005020067,Dan O'Halloran,Referee
2005020068,Steve Barton,Linesman
2005020069,Dave Jackson,Referee
2005020070,Kelly Sutherland,Referee
2005020071,Lonnie Cameron,Linesman
2005020072,Dan Marouelli,Referee
2005020073,Angelo D'Amico,Linesman
2005020074,Pat Dapuzzo,Linesman
2005020075,Derek Amell,Linesman
2005020076,Derek Nansen,Linesman
2005020077,Dan Schachte,Linesman
2005020078,Bill McCreary,Referee
2005020079,Dean Warren,Referee
2005020080,Darren Gibbs,Linesman
2005020081,Jay Sharrers,Linesman
2005020082,Dave Jackson,Referee
2005020083,Steve Barton,Linesman
2005020084,Thor Nelson,Linesman
2005020085,Lyle Seitz,Linesman
2005020086,Vaughan Rody,Linesman
2005020087,Wes McCauley,Referee
2005020088,Mike Hasenfratz,Referee
2005020089,Tim Peel,Referee
2005020090,Don VanMassenhoven,Referee
2005020091,Don Koharski,Referee
2005020092,Darren Gibbs,Linesman
2005020093,Lyle Seitz,Linesman
2005020094,Michel Cormier,Linesman
2005020095,Bill McCreary,Referee
2005020096,Dennis LaRue,Referee
2005020097,Jonny Murray,Linesman
2005020098,Brian Murphy,Linesman
2005020099,Pat Dapuzzo,Linesman
2005020100,Mike Hasenfratz,Referee
2005020101,Greg Devorski,Linesman
2005020102,Scott Driscoll,Linesman
2005020103,Stephane Auger,Referee
2005020104,Chris Lee,Referee
2005020105,Brian Mach,Linesman
2005020106,Lyle Seitz,Linesman
2005020107,Darren Gibbs,Linesman
2005020108,Mike Leggo,Referee
2005020109,Ian Walsh,Referee
2005020110,Lonnie Cameron,Linesman
2005020111,Michael McGeough,Referee
2005020112,Jean Morin,Linesman
2005020113,Steve Miller,Linesman
2005020114,Chris Rooney,Referee
2005020115,Pierre Champoux,Linesman
2005020116,Ian Walsh,Referee
2005020117,Tim Nowak,Linesman
2005020118,David Brisebois,Linesman
2005020119,Don Koharski,Referee
2005020120,Eric Furlatt,Referee
2005020121,Shane Heyer,Referee
2005020122,Brian Mach,Linesman
2005020123,Kevin Pollock,Referee
2005020124,Jay Sharrers,Linesman
2005020125,Brad Kovachik,Linesman
2005020126,Vaughan Rody,Linesman
2005020128,Shane Heyer,Referee
2005020129,Chris Rooney,Referee
2005020130,Tom Kowal,Referee
2005020131,Ryan Galloway,Linesman
2005020132,Dan O'Halloran,Referee
2005020133,Brian Murphy,Linesman
2005020134,Don VanMassenhoven,Referee
2005020135,Derek Amell,Linesman
2005020136,Brad Watson,Referee
2005020137,Jonny Murray,Linesman
2005020138,Marc Joannette,Referee
2005020139,Bill McCreary,Referee
2005020140,Dan O'Halloran,Referee
2005020141,Chris Rooney,Referee
2005020142,Darren Gibbs,Linesman
2005020143,Rob Martell,Referee
2005020144,Michel Cormier,Linesman
2005020145,Tim Nowak,Linesman
2005020146,Tim Peel,Referee
2005020147,Ryan Galloway,Linesman
2005020148,Chris Lee,Referee
2005020149,Don VanMassenhoven,Referee
2005020150,Brad Kovachik,Linesman
2005020151,Brad Lazarowich,Linesman
2005020152,David Brisebois,Linesman
2005020153,Thor Nelson,Linesman
2005020154,Steve Miller,Linesman
2005020155,Pierre Racicot,Linesman
2005020156,Mike Hasenfratz,Referee
2005020157,Mark Wheler,Linesman
2005020158,Lonnie Cameron,Linesman
2005020159,Stephane Auger,Referee
2005020160,Ryan Galloway,Linesman
2005020161,Kevin Pollock,Referee
2005020162,Mike Leggo,Referee
2005020163,Jean Morin,Linesman
2005020164,Brad Kovachik,Linesman
2005020165,Greg Devorski,Linesman
2005020166,David Brisebois,Linesman
2005020167,Thor Nelson,Linesman
2005020168,Mark Pare,Linesman
2005020169,Rob Martell,Referee
2005020170,Jay Sharrers,Linesman
2005020171,Don Henderson,Linesman
2005020172,Lyle Seitz,Linesman
2005020173,Dan O'Halloran,Referee
2005020174,Wes McCauley,Referee
2005020175,Mike Leggo,Referee
2005020176,Marc Joannette,Referee
2005020177,Derek Amell,Linesman
2005020178,Pierre Champoux,Linesman
2005020179,Greg Kimmerly,Referee
2005020180,Tim Peel,Referee
2005020181,Paul Devorski,Referee
2005020182,Eric Furlatt,Referee
2005020183,Mark Wheler,Linesman
2005020184,Pat Dapuzzo,Linesman
2005020185,Brad Kovachik,Linesman
2005020186,Angelo D'Amico,Linesman
2005020187,Brad Meier,Referee
2005020188,Kelly Sutherland,Referee
2005020189,Mike Cvik,Linesman
2005020190,Jean Morin,Linesman
2005020191,Greg Kimmerly,Referee
2005020192,Michel Cormier,Linesman
2005020193,Kerry Fraser,Referee
2005020194,Dan Marouelli,Referee
2005020195,Rob Martell,Referee
2005020196,Rob Shick,Referee
2005020197,Pierre Racicot,Linesman
2005020198,Lonnie Cameron,Linesman
2005020199,Mark Wheler,Linesman
2005020200,Dave Jackson,Referee
2005020201,Derek Nansen,Linesman
2005020202,Paul Devorski,Referee
2005020203,Ryan Galloway,Linesman
2005020204,Blaine Angus,Referee
2005020205,Bill McCreary,Referee
2005020206,Brad Watson,Referee
2005020207,Chris Rooney,Referee
2005020208,Dan O'Rourke,Referee
2005020209,Derek Nansen,Linesman
2005020210,Marc Joannette,Referee
2005020211,Scott Driscoll,Linesman
2005020212,Shane Heyer,Referee
2005020213,Tim Peel,Referee
2005020214,Chris Lee,Referee
2005020215,Pierre Racicot,Linesman
2005020216,Don Henderson,Linesman
2005020217,Mike Cvik,Linesman
2005020218,David Brisebois,Linesman
2005020219,Mike Leggo,Referee
2005020220,Dan O'Halloran,Referee
2005020221,Craig Spada,Referee
2005020222,Derek Amell,Linesman
2005020223,Stephane Auger,Referee
2005020224,Lonnie Cameron,Linesman
2005020225,Brian Murphy,Linesman
2005020226,Steve Miller,Linesman
2005020227,Angelo D'Amico,Linesman
2005020228,Ian Walsh,Referee
2005020229,Brian Mach,Linesman
2005020230,Mike Leggo,Referee
2005020231,Dan O'Halloran,Referee
2005020232,Mark Shewchyk,Linesman
2005020233,Wes McCauley,Referee
2005020235,Michel Cormier,Linesman
2005020236,Lonnie Cameron,Linesman
2005020237,Francois StLaurent,Referee
2005020238,Blaine Angus,Referee
2005020239,Tom Kowal,Referee
2005020240,Mike Hasenfratz,Referee
2005020241,Dan O'Halloran,Referee
2005020242,Brian Mach,Linesman
2005020243,Tim Nowak,Linesman
2005020244,Mark Wheler,Linesman
2005020245,Dan Marouelli,Referee
2005020246,Blaine Angus,Referee
2005020247,Michel Cormier,Linesman
2005020248,Rob Martell,Referee
2005020249,Don VanMassenhoven,Referee
2005020250,Bill McCreary,Referee
2005020251,Chris Rooney,Referee
2005020252,Dan O'Rourke,Referee
2005020253,Greg Devorski,Linesman
2005020254,Pierre Champoux,Linesman
2005020255,David Brisebois,Linesman
2005020256,Derek Amell,Linesman
2005020257,Pierre Racicot,Linesman
2005020258,Brad Kovachik,Linesman
2005020259,Mark Pare,Linesman
2005020260,Kerry Fraser,Referee
2005020261,Lyle Seitz,Linesman
2005020262,Mike Leggo,Referee
2005020263,Greg Kimmerly,Referee
2005020264,Lonnie Cameron,Linesman
2005020265,Kerry Fraser,Referee
2005020266,Lyle Seitz,Linesman
2005020267,Kevin Pollock,Referee
2005020268,Derek Amell,Linesman
2005020269,Rob Shick,Referee
2005020270,Mike Cvik,Linesman
2005020271,Dean Warren,Referee
2005020272,Dan Marouelli,Referee
2005020273,Brian Mach,Linesman
2005020274,Michel Cormier,Linesman
2005020275,Steve Miller,Linesman
2005020276,Tony Sericolo,Linesman
2005020277,Brad Kovachik,Linesman
2005020278,Dan O'Rourke,Referee
2005020279,Andy McElman,Linesman
2005020280,Kelly Sutherland,Referee
2005020281,Rob Shick,Referee
2005020282,Mike Leggo,Referee
2005020283,Brad Lazarowich,Linesman
2005020284,Michel Cormier,Linesman
2005020285,Eric Furlatt,Referee
2005020286,Wes McCauley,Referee
2005020287,Brian Mach,Linesman
2005020288,Derek Amell,Linesman
2005020289,Lonnie Cameron,Linesman
2005020290,Mike Leggo,Referee
2005020291,Mark Shewchyk,Linesman
2005020292,Pierre Champoux,Linesman
2005020294,Mike Hasenfratz,Referee
2005020295,Brad Lazarowich,Linesman
2005020296,Bill McCreary,Referee
2005020297,Tim Nowak,Linesman
2005020298,Brian Mach,Linesman
2005020299,Tim Peel,Referee
2005020300,Blaine Angus,Referee
2005020301,Jean Morin,Linesman
2005020302,Dave Jackson,Referee
2005020303,Marc Joannette,Referee
2005020304,Dan O'Halloran,Referee
2005020305,Lyle Seitz,Linesman
2005020306,Jonny Murray,Linesman
2005020307,Jay Sharrers,Linesman
2005020308,Dan O'Rourke,Referee
2005020309,Pierre Champoux,Linesman
2005020310,Bill McCreary,Referee
2005020311,Chris Rooney,Referee
2005020312,Kevin Pollock,Referee
2005020313,Brad Watson,Referee
2005020314,Stephane Auger,Referee
2005020315,Derek Amell,Linesman
2005020316,Angelo D'Amico,Linesman
2005020317,Dan Marouelli,Referee
2005020318,Chris Lee,Referee
2005020319,Blaine Angus,Referee
2005020320,Mark Pare,Linesman
2005020321,Dennis LaRue,Referee
2005020322,Craig Spada,Referee
2005020323,Tony Sericolo,Linesman
2005020324,Angelo D'Amico,Linesman
2005020325,Jonny Murray,Linesman
2005020326,Kevin Pollock,Referee
2005020327,Scott Driscoll,Linesman
2005020328,Ryan Galloway,Linesman
2005020329,Brad Lazarowich,Linesman
2005020330,Tim Peel,Referee
2005020331,Darren Gibbs,Linesman
2005020332,Tim Nowak,Linesman
2005020333,Greg Kimmerly,Referee
2005020334,Kerry Fraser,Referee
2005020335,Dave Jackson,Referee
2005020336,Brian Mach,Linesman
2005020337,Ryan Galloway,Linesman
2005020338,Tony Sericolo,Linesman
2005020339,Steve Miller,Linesman
2005020340,Steve Barton,Linesman
2005020341,Dan Marouelli,Referee
2005020342,Rob Martell,Referee
2005020343,Tom Kowal,Referee
2005020344,Greg Devorski,Linesman
2005020345,Mark Wheler,Linesman
2005020346,Michel Cormier,Linesman
2005020347,Dean Warren,Referee
2005020348,Angelo D'Amico,Linesman
2005020349,Brian Mach,Linesman
2005020350,Tim Nowak,Linesman
2005020351,Kerry Fraser,Referee
2005020352,Dan O'Halloran,Referee
2005020353,Mike Cvik,Linesman
2005020354,Lyle Seitz,Linesman
